#melhor.pose.x;melhor.pose.y;melhor.pose.z;melhor.ypr.x;melhor.ypr.y;melhor.ypr.z;pior.pose.x;pior.pose.y;pior.pose.z;pior.ypr.x;pior.ypr.y;pior.ypr.z;media.pose.x;media.pose.y;media.pose.z;media.ypr.x;media.ypr.y;media.ypr.z;
-93.1828;2.77944;-23.1629;-0.00341882;-0.024366;-1.31549;-89.8395;-8.9975;-22.8881;-0.350324;-0.0199866;-1.1501;-90.5233;1.71962;-28.1084;-0.174366;0.0330478;-1.29498;
-92.1828;-0.109231;-23.0861;-0.000937785;-0.0214332;-1.22637;-87.9998;-11.7892;-23.1122;-0.324623;-0.0186216;-1.03215;-89.417;-1.16664;-27.9698;-0.175347;0.0333275;-1.20439;
-90.8622;-2.83477;-23.0959;-0.00294267;-0.0200443;-1.11545;-86.3908;-14.2708;-23.039;-0.357052;-0.0178544;-0.943085;-87.9989;-3.95855;-27.9684;-0.175783;0.0313266;-1.09431;
-89.295;-5.4389;-23.0503;-0.00494238;-0.0264125;-1.01832;-84.5747;-16.6198;-23.1;-0.355554;-0.00478079;-0.828581;-86.4495;-6.46626;-28.3881;-0.177431;0.0339326;-0.996225;
-87.3566;-7.84833;-23.0475;-0.0170685;-0.0361797;-0.930517;-82.2984;-18.6966;-23.108;-0.346222;-0.00539931;-0.724194;-84.4896;-8.81881;-28.9745;-0.174761;0.0350011;-0.896241;
-85.2866;-10.1016;-23.2124;-0.0151849;-0.0331757;-0.813257;-79.7568;-20.6446;-23.9812;-0.321056;-0.00929798;-0.64224;-82.2896;-11.1501;-28.7896;-0.172369;0.0369472;-0.792733;
-82.9735;-12.2126;-23.1017;-0.0165594;-0.0349043;-0.719067;-76.7888;-22.2561;-24.0709;-0.359262;-0.00741594;-0.534761;-79.8618;-13.1878;-29.4473;-0.169581;0.0388588;-0.691924;
-80.1496;-12.1462;-45.2306;-0.264853;-0.0110082;-0.706617;-77.4585;-19.132;-51.9741;-0.141244;0.0489744;-0.612757;-77.3365;-14.734;-29.0676;-0.168635;0.0379891;-0.592447;
-76.9826;-14.0243;-45.1239;-0.271618;-0.0376306;-0.578822;-74.5048;-20.5177;-52.1778;-0.147776;0.0579148;-0.483949;-74.6609;-16.1153;-28.8364;-0.170124;0.0359846;-0.491866;
-74.2889;-15.3064;-45.0744;-0.276077;-0.0462836;-0.475664;-71.5816;-21.7796;-52.3587;-0.146001;0.0585614;-0.392195;-71.9647;-17.1545;-29.7933;-0.170602;0.0412273;-0.393708;
-72.0229;-17.8604;-33.7731;-0.116923;0.0474703;-0.385954;-68.6871;-22.596;-52.6382;-0.139601;0.0523887;-0.283877;-69.0718;-18.1339;-30.0812;-0.172095;0.0436967;-0.293129;
-69.4909;-18.735;-30.2281;0.0104204;0.0149718;-0.326032;-65.6647;-23.3231;-52.9436;-0.162765;0.0679406;-0.18909;-66.1576;-18.6407;-30.259;-0.172973;0.0431954;-0.194191;
-66.3702;-19.0976;-30.3374;-0.0126091;0.0199446;-0.195455;-62.644;-23.6373;-53.2429;-0.153776;0.0695267;-0.0759187;-63.0307;-18.9181;-29.9528;-0.170233;0.0417413;-0.081919;
-63.2246;-19.4321;-30.4717;0.0119602;0.0188496;-0.114703;-59.2344;-23.5249;-53.619;-0.149285;0.0756321;0.0488756;-59.8865;-18.8476;-30.1493;-0.166516;0.0417778;0.0191729;
-60.2272;-19.4524;-30.4605;0.00923926;0.0171169;-0.00228909;-56.4574;-23.0761;-53.8212;-0.161881;0.051896;0.132511;-56.9097;-18.3476;-30.4435;-0.167794;0.0393258;0.118775;
-57.2893;-19.2048;-30.5718;-0.0048521;0.0156994;0.0872369;-53.3605;-22.4624;-53.8931;-0.142079;0.0587642;0.240508;-53.8507;-17.7289;-30.0975;-0.166483;0.0376103;0.210138;
-54.1282;-18.4591;-30.8224;0.00119022;0.00207139;0.189628;-50.4537;-21.5389;-54.1578;-0.106301;0.0432237;0.308947;-50.8934;-16.8146;-29.7248;-0.166678;0.0352337;0.311612;
-51.2389;-17.0919;-31.0279;-0.0451659;0.0266044;0.315802;-48.2321;-16.1106;4.6753;-0.204232;-0.113227;0.345991;-48.1501;-15.5881;-29.2867;-0.167706;0.0327753;0.409836;
-48.3756;-16.3302;-30.876;-0.00673985;-0.0160098;0.391339;-45.3134;-18.5858;-54.857;-0.136124;0.0786794;0.532327;-45.4914;-14.0666;-30.2147;-0.165455;0.0344273;0.507201;
-45.543;-14.6843;-31.576;0.0108648;0.0202487;0.499439;-42.8388;-16.7116;-55.251;-0.128826;0.0871229;0.642565;-43.0017;-12.4327;-30.3613;-0.167959;0.032841;0.612456;
-43.0301;-12.9273;-31.1851;0.00234013;0.026535;0.601329;-40.3539;-14.6989;-54.8979;-0.174035;0.0543093;0.727892;-40.753;-10.4798;-30.1999;-0.166161;0.0329376;0.703099;
-40.657;-10.9497;-31.321;0.00728363;0.0208951;0.701264;-38.222;-12.3527;-55.2386;-0.184028;0.0715175;0.834991;-38.6589;-8.36013;-30.5689;-0.165942;0.0307946;0.810881;
-38.3659;-5.61011;-19.2851;-0.174417;-0.0124098;0.816441;-36.3064;-9.86646;-55.5184;-0.171724;0.066599;0.935407;-36.7255;-6.11547;-30.3775;-0.162566;0.0302761;0.910371;
-36.1594;-3.46607;-34.1339;-0.0668714;0.0272325;0.963029;-35.4381;-3.79317;-58.7546;-0.140508;0.187482;0.982702;-35.1125;-3.48551;-29.5913;-0.156078;0.0246858;1.01147;
-34.7343;-0.731018;-34.2475;-0.0927503;0.0416745;1.06613;-32.5025;1.05872;-59.0975;-0.135207;0.195638;1.13864;-33.7339;-0.784616;-29.0846;-0.160859;0.0278285;1.11649;
-33.4172;2.02817;-34.056;-0.0777491;0.0136124;1.138;-32.7848;3.81803;-59.7356;-0.170684;0.13818;1.25674;-32.662;2.14983;-28.812;-0.161666;0.0284014;1.21955;
-34.0266;5.36819;-21.968;-0.00086805;-0.0919892;1.27125;-30.0179;2.42409;-57.1586;-0.136149;0.135437;1.25447;-31.8972;5.087;-28.6942;-0.161444;0.0276042;1.3196;
-31.4995;6.79825;-30.6756;-0.194767;0.0885685;1.53029;-29.2388;5.36103;-57.6817;-0.137625;0.13892;1.36018;-31.3335;8.08614;-28.4769;-0.159795;0.028066;1.42082;
-31.7192;9.99366;-30.9095;-0.212001;0.0838832;1.61853;-28.9461;8.44449;-58.3084;-0.130392;0.144904;1.45929;-31.1712;11.0326;-28.8316;-0.158549;0.0274139;1.52239;
-32.2235;13.0763;-31.3291;-0.197872;0.0783084;1.71842;-32.5675;19.0124;-60.1324;-0.0772025;0.164925;1.60658;-31.2766;14.0288;-28.7305;-0.160356;0.0263812;1.625;
-33.1539;15.9867;-31.6388;-0.195089;0.0735732;1.82633;-31.4449;21.2271;-58.571;-0.109603;0.122324;1.68392;-31.6928;16.9823;-28.5526;-0.163797;0.0267133;1.72445;
-34.1115;18.954;-31.9393;-0.184379;0.0728488;1.92529;-32.0322;24.122;-59.0808;-0.117378;0.117288;1.78807;-32.4146;19.9733;-28.1726;-0.16387;0.0233059;1.82274;
-34.25;22.154;-34.9845;-0.179441;0.056163;1.98934;-32.8472;27.3794;-59.2308;-0.141964;0.0920035;1.87902;-33.5093;22.9092;-27.7994;-0.160862;0.0212312;1.93118;
-35.7567;24.9472;-35.1757;-0.1798;0.0552675;2.07999;-33.9315;30.207;-59.613;-0.147015;0.096488;1.97855;-34.9063;25.7491;-27.7738;-0.160797;0.0217105;2.03062;
-37.4681;27.5722;-35.4102;-0.173771;0.0538997;2.17592;-32.8802;27.7935;-55.647;-0.110801;0.10436;2.08425;-36.5519;28.3583;-27.5014;-0.159034;0.0210296;2.13016;
-39.0036;31.3464;-30.4015;0.00385164;0.0382991;2.20053;-37.6286;32.5064;-52.494;0.00591994;0.179462;2.16657;-38.4382;30.8652;-27.4109;-0.158346;0.0203039;2.23018;
-41.052;33.5965;-30.6451;0.00635463;0.0429871;2.29852;-39.5219;34.8146;-53.1341;-0.00822787;0.192288;2.26131;-40.5257;32.9333;-27.7783;-0.159382;0.0233804;2.33249;
-43.3501;35.7732;-30.9355;0.00158428;0.0535279;2.3931;-43.3978;35.471;-52.2517;-0.135725;0.0344068;2.42724;-42.7562;34.8907;-28.3599;-0.155016;0.0266277;2.43026;
-45.8927;37.7125;-31.2738;0.0155766;0.0496102;2.49895;-46.09;37.1456;-52.2275;-0.115377;0.0226809;2.53816;-45.3594;36.6996;-28.8261;-0.157074;0.0277196;2.53054;
-48.4164;39.4163;-31.5151;0.00580721;0.0426742;2.54401;-48.6433;38.868;-52.4847;-0.116227;0.0304056;2.58179;-48.0555;38.3821;-28.76;-0.15891;0.0258737;2.56357;
-50.765;41.3844;-31.6888;0.0101955;0.0421951;2.48628;-51.1516;40.7768;-52.5429;-0.11529;0.0316018;2.50385;-50.4594;40.3119;-28.9809;-0.154744;0.0246233;2.50746;
-52.9459;43.5586;-31.9089;0.00927655;0.0447986;2.38865;-53.4299;42.9229;-52.6867;-0.105047;0.047256;2.41199;-52.7581;42.4884;-28.9048;-0.156058;0.0245826;2.40806;
-54.9652;45.9281;-32.1902;0.0107776;0.056314;2.28068;-55.3926;45.0271;-52.9156;-0.129596;0.0219566;2.30488;-54.7329;44.834;-28.7084;-0.162352;0.0222002;2.30652;
-57.754;47.9209;-21.4168;-0.0768227;-0.00217033;2.285;-57.0325;47.6359;-53.1122;-0.123875;0.0329743;2.17909;-56.5489;47.3321;-28.5093;-0.152244;0.0169412;2.20706;
-58.4314;51.5483;-31.0038;0.000818229;-0.0169776;2.09728;-58.5119;50.2463;-53.3169;-0.122906;0.0262006;2.07158;-58.1105;50.1612;-28.0016;-0.140954;0.0124464;2.10459;
-60.9703;53.2646;-21.7108;-0.085111;-0.0030248;2.04945;-59.7607;53.0437;-53.5874;-0.124994;0.0242398;1.9653;-59.2167;53.0833;-27.7599;-0.134709;0.0107398;1.99184;
-62.1842;55.9223;-21.9036;-0.0884194;0.0070422;1.94647;-64.5983;53.6547;-54.1356;-0.234912;0.210101;1.98902;-60.2123;56.0339;-27.5121;-0.131815;0.00900067;1.891;
-62.9067;58.8328;-22.086;-0.0966659;0.0152852;1.83565;-65.5668;56.3771;-54.7701;-0.231739;0.221987;1.88193;-60.9114;59.0555;-27.9361;-0.134165;0.0110683;1.7911;
-63.4964;61.9924;-22.2822;-0.0926134;0.0207408;1.73808;-62.389;62.33;-53.3724;-0.121544;0.0222449;1.7045;-61.3577;62.1377;-27.4621;-0.134294;0.00712883;1.69036;
-63.602;62.9356;-18.6354;-0.465431;-0.0203198;1.63282;-62.473;65.0419;-53.5284;-0.119407;-0.0181123;1.60459;-61.375;65.2555;-27.2528;-0.135591;0.00590417;1.58918;
-63.3376;66.1823;-18.5753;-0.471115;-0.0231636;1.54065;-66.2479;67.8864;-51.4033;-0.217625;0.134043;1.56603;-61.1056;68.4942;-27.0902;-0.128501;0.00460209;1.48894;
-63.0635;69.216;-18.5152;-0.459178;-0.0258014;1.43382;-65.9408;70.8409;-51.8445;-0.215767;0.139294;1.47692;-60.5481;71.6161;-26.9933;-0.121922;0.00415834;1.38716;
-62.5877;74.073;-22.8941;-0.103055;0.0277427;1.32862;-65.283;73.8674;-52.3613;-0.218863;0.158369;1.3503;-59.7009;74.5645;-27.564;-0.120576;0.00452336;1.28694;
-61.2737;77.071;-23.0263;-0.0903588;0.00348762;1.20888;-64.5552;76.8858;-52.8208;-0.225029;0.159281;1.27459;-58.8099;77.5057;-27.3623;-0.114095;0.000661717;1.18918;
-59.9422;79.9956;-23.3268;-0.091571;0.0209579;1.1224;-63.2633;79.737;-53.4863;-0.228126;0.161111;1.1588;-57.5441;80.155;-27.9196;-0.11386;0.00639203;1.09255;
-58.8145;82.4748;-23.8705;-0.0877939;0.0511877;1.0371;-61.9956;82.3234;-54.1628;-0.22107;0.172852;1.06692;-55.9294;82.7451;-28.0818;-0.11536;0.00650507;0.991243;
-55.6729;84.6218;-22.9674;-0.0955693;0.00670825;0.966483;-60.2964;84.8573;-54.8617;-0.216382;0.171495;0.967868;-54.0733;85.0261;-28.5175;-0.125002;0.00946745;0.892797;
-53.5616;86.9821;-23.13;-0.105006;0.00740082;0.867643;-58.0539;87.289;-55.4839;-0.209522;0.179805;0.874407;-52.0035;87.2053;-28.6815;-0.124909;0.0103631;0.793661;
-51.5454;89.3416;-33.0018;-0.0914991;0.0666872;0.681975;-55.7288;89.2508;-55.6619;-0.222544;0.170444;0.758862;-49.6525;89.1153;-29.0529;-0.126416;0.0118796;0.682817;
-48.8328;90.9975;-23.1064;-0.102928;-0.0115213;0.668303;-53.3195;91.0933;-56.3645;-0.212365;0.184403;0.659986;-47.118;90.8437;-29.151;-0.124912;0.0129135;0.592892;
-46.509;92.8219;-33.0591;-0.108573;0.0592899;0.495197;-34.1865;87.5315;-37.6233;0.014085;0.0468116;0.303782;-44.4948;92.2295;-29.1095;-0.132124;0.0133496;0.484341;
-43.6155;93.9178;-33.3261;-0.110447;0.0523728;0.393914;-47.8848;94.0067;-57.7088;-0.201913;0.183066;0.434036;-41.5266;93.3666;-28.9159;-0.139827;0.0124975;0.383231;
-40.8513;94.8952;-34.0467;-0.0407709;0.0720178;0.288844;-44.9845;94.9683;-58.3688;-0.191238;0.168627;0.339636;-38.7503;94.1649;-29.2901;-0.146276;0.0138191;0.285479;
-37.9261;95.4256;-34.4388;-0.0423484;0.0891642;0.200844;-42.3286;95.6356;-59.1221;-0.210654;0.203174;0.233061;-35.8515;94.5942;-29.6754;-0.156078;0.013465;0.18588;
-35.0345;96.0599;-32.6007;-0.0605694;0.0381363;0.0784016;-39.1621;96.121;-59.7907;-0.227962;0.190578;0.143965;-32.9489;94.9314;-29.9138;-0.152817;0.0144492;0.0871592;
-31.7879;96.3724;-29.5588;-0.0819246;0.0186706;-0.0391714;-36.1999;95.9518;-60.3677;-0.200749;0.187072;0.0344193;-29.7067;94.9343;-29.7994;-0.139154;0.0124807;-0.0147609;
-28.5251;95.861;-22.819;-0.14965;-0.00357306;0.00365633;-17.5491;92.3541;-46.6577;-0.185768;0.0569173;-0.159436;-26.8431;94.5106;-30.5064;-0.141879;0.0144781;-0.111902;
-25.5179;95.4641;-23.0266;-0.145554;-0.0022043;-0.0933688;-14.8147;91.5946;-47.1599;-0.162328;0.0725717;-0.251285;-23.9149;93.9795;-30.1621;-0.141329;0.0117948;-0.209827;
-22.5041;94.6682;-29.8681;-0.0999985;-0.00756634;-0.288609;-11.8937;90.3777;-47.4677;-0.16989;0.0744541;-0.356307;-21.0309;93.0306;-30.3305;-0.147891;0.011862;-0.308086;
-19.8771;93.1359;-36.4717;-0.0978883;0.107273;-0.39501;-9.1046;89.0471;-47.7709;-0.170678;0.0704569;-0.464406;-18.2165;91.8066;-29.8828;-0.150625;0.00828715;-0.408294;
-16.9103;91.6119;-35.4847;-0.114879;0.00717706;-0.505847;-6.48365;87.3812;-48.1578;-0.166957;0.0744469;-0.573183;-15.7121;90.2189;-30.7491;-0.15266;0.012441;-0.515595;
-14.0914;90.5879;-28.8075;-0.0221219;-0.0400521;-0.662011;-4.06813;85.4277;-48.4369;-0.161712;0.0898376;-0.673432;-13.186;88.3655;-30.7524;-0.154154;0.0123375;-0.61698;
-11.7577;88.5635;-28.9609;-0.0112692;-0.0080158;-0.749401;-1.88339;83.326;-48.7769;-0.173256;0.0720652;-0.761896;-10.8951;86.2289;-31.1082;-0.157326;0.0122827;-0.716604;
-9.49214;86.2978;-29.4024;0.0101583;-0.0308792;-0.836642;0.151298;80.9157;-49.1287;-0.159926;0.0709678;-0.86284;-8.68181;84.1256;-30.6926;-0.150987;0.00889503;-0.818016;
-7.5808;83.9228;-29.5278;0.00808246;-0.0303747;-0.938309;1.82689;78.1355;-49.7789;-0.15843;0.0849995;-0.975894;-6.81311;81.7969;-31.2246;-0.152288;0.0106898;-0.914888;
-5.84866;81.4163;-29.4942;0.00538757;-0.0397715;-1.03247;3.28987;75.4886;-50.1922;-0.158737;0.0888736;-1.07493;-5.27751;79.1996;-31.4146;-0.152977;0.0116406;-1.01492;
-4.4132;78.5137;-29.3827;0.013478;-0.0438898;-1.12386;4.31208;72.6506;-50.2475;-0.15799;0.0612059;-1.16893;-4.02392;76.5914;-30.9958;-0.152464;0.00888295;-1.11347;
-3.36009;75.9712;-26.2362;-0.0579322;-0.103062;-1.22988;-7.66469;71.8348;-64.6187;-0.372298;0.184291;-1.15558;-2.80606;73.7424;-30.9231;-0.138863;0.00795771;-1.21602;
-2.00557;72.5074;-26.605;-0.0587096;-0.090695;-1.30428;-6.73784;68.9629;-65.2935;-0.374042;0.187447;-1.25405;-2.01233;70.7128;-30.9117;-0.133916;0.00741598;-1.31774;
-1.45431;69.7396;-26.2974;-0.0477769;-0.0822274;-1.4163;-6.3976;65.9517;-65.9844;-0.392269;0.191008;-1.34488;-1.48436;67.6869;-30.8097;-0.129609;0.00743601;-1.41945;
-1.14717;66.5672;-26.0506;-0.0439864;-0.0818189;-1.50802;-6.08751;62.9146;-66.6969;-0.404642;0.202364;-1.45915;-1.3771;64.5479;-30.9094;-0.127292;0.00782359;-1.52111;
-1.29685;63.4171;-25.8857;-0.0487675;-0.0854596;-1.60947;-6.13989;59.8959;-67.3316;-0.401591;0.211734;-1.56111;-1.49851;61.5443;-30.4678;-0.123846;0.00659341;-1.62334;
-1.62009;60.3649;-25.7007;-0.0412829;-0.088391;-1.71119;-6.37739;57.0305;-68.0758;-0.397378;0.203142;-1.66524;-1.98585;58.4764;-30.1348;-0.117096;0.00366962;-1.7254;
-2.36111;57.2061;-25.5745;-0.0571754;-0.0798453;-1.81827;-6.98686;54.1462;-68.8869;-0.40193;0.211428;-1.76419;-2.64737;55.457;-30.3851;-0.122204;0.0042429;-1.83383;
-3.46613;54.2556;-25.4705;-0.0638604;-0.0777773;-1.91989;-7.81373;51.3278;-69.7283;-0.405906;0.206241;-1.85318;-3.72642;52.5982;-29.6738;-0.115532;0.000385447;-1.93493;
-4.48897;51.5295;-25.5084;-0.0909404;-0.0730832;-1.99404;-9.71304;48.1395;-69.3322;-0.394378;0.178346;-1.99434;-5.09451;49.7585;-29.1775;-0.113615;-0.00157614;-2.03674;
-6.09515;48.7517;-25.3171;-0.0672111;-0.0670763;-2.0974;-11.3329;45.504;-70.01;-0.399758;0.179588;-2.10981;-6.76034;47.0648;-29.3623;-0.114921;-0.000859301;-2.13719;
-7.77543;46.1821;-25.2605;-0.0962036;-0.0581342;-2.17819;-10.1959;42.6359;-66.0125;-0.370475;0.117964;-2.13839;-8.58535;44.688;-28.7681;-0.120266;-0.00361666;-2.23446;
-9.83076;43.7225;-25.1223;-0.0985045;-0.0557839;-2.28531;-12.0564;40.2945;-66.3031;-0.370495;0.118734;-2.23142;-10.7453;42.4925;-28.997;-0.116216;-0.00130303;-2.33425;
-12.2078;41.4525;-29.0886;-0.19835;0.0404692;-2.5016;-7.44724;38.4251;-47.5273;-0.259484;0.00579697;-2.45638;-13.057;40.5725;-28.8602;-0.113569;-0.00113936;-2.43281;
-14.7449;39.7811;-29.6673;-0.188295;0.0395756;-2.60181;-9.97236;36.7171;-47.4709;-0.253335;-0.00768455;-2.55302;-15.5903;38.7454;-28.0759;-0.11476;-0.00437495;-2.53531;
-17.4573;38.3756;-29.643;-0.194632;0.0574904;-2.69124;-12.6844;35.2235;-47.6154;-0.246199;-0.00467513;-2.64826;-18.3681;37.1292;-28.1964;-0.110146;-0.00515844;-2.63845;
-20.2619;37.3138;-30.0031;-0.188062;0.0577245;-2.79411;-15.6796;34.3464;-47.6326;-0.25035;-0.0219691;-2.75131;-21.3215;35.9253;-28.3105;-0.104888;-0.00477118;-2.74118;
-23.3689;35.2999;-31.374;-0.169486;-0.0363705;-2.86132;-18.5955;33.5011;-47.6538;-0.260972;-0.0196618;-2.84463;-24.2504;34.9639;-28.386;-0.106165;-0.00644218;-2.84055;
-26.2959;34.7861;-31.4058;-0.173889;-0.0438632;-2.9595;-21.6055;32.9713;-47.8447;-0.258781;-0.0286202;-2.94774;-27.2395;34.254;-28.4734;-0.113789;-0.00527939;-2.94033;
-29.5005;34.4746;-31.3255;-0.167896;-0.044959;-3.07425;-24.811;32.8603;-47.8144;-0.234976;-0.0248487;-3.07634;-30.3128;34.0552;-28.5154;-0.115234;-0.0053953;-3.04933;
-32.4344;34.5315;-22.8896;-0.14478;0.0431116;3.09787;-27.8311;32.9398;-47.9172;-0.232455;-0.0305643;3.11516;-33.4348;34.1074;-28.568;-0.10905;-0.00613949;3.13263;
-35.74;34.7754;-23.2132;-0.126048;0.0536449;3.00559;-30.8293;33.3126;-47.8995;-0.228545;-0.0254435;3.02284;-36.4443;34.3832;-28.2071;-0.115679;-0.00734189;3.03754;
-38.5384;35.2749;-22.5861;-0.1064;0.0167894;2.92517;-33.8926;34.0311;-48.0822;-0.214776;-0.00912081;2.92074;-39.3958;35.0455;-27.7446;-0.113052;-0.0100727;2.93902;
-41.531;36.1895;-24.2111;-0.0631611;-0.0680893;2.88767;-45.7375;31.3433;-51.3643;-0.515451;0.0813554;2.82697;-42.3243;35.8964;-27.6087;-0.120712;-0.009847;2.84003;
-44.7591;36.5254;-28.245;-0.0850083;-0.0107427;2.65311;-48.463;32.5037;-51.7047;-0.527681;0.0834818;2.72226;-45.1676;37.088;-27.8647;-0.11886;-0.00980478;2.7391;
-47.2682;38.2912;-28.2804;-0.0764683;-0.0151491;2.54793;-51.2221;34.1959;-51.7337;-0.514226;0.075019;2.60638;-47.8813;38.5532;-27.9847;-0.116359;-0.0106357;2.63923;
-49.6743;40.1574;-28.1156;-0.089713;-0.0112786;2.44918;-53.6625;35.995;-51.9582;-0.52569;0.0658259;2.51523;-50.2752;40.3093;-27.2997;-0.120994;-0.0122301;2.54143;
-52.5984;42.1171;-29.1255;-0.108161;0.0320749;2.39546;-55.8649;38.1648;-52.3345;-0.516942;0.0594748;2.41289;-52.5512;42.2107;-26.3487;-0.130222;-0.0130482;2.4445;
-54.4803;44.5136;-29.6645;-0.130463;0.0473791;2.30533;-57.9233;40.4521;-52.6327;-0.525652;0.0489654;2.31841;-54.6703;44.6015;-25.9843;-0.11953;-0.016573;2.34044;
-56.5009;46.519;-23.7393;-0.0632339;-0.0689348;2.28579;-59.7509;42.9126;-52.8301;-0.532884;0.059666;2.22189;-56.5483;47.0839;-25.3025;-0.116404;-0.0201485;2.24203;
-58.3061;49.0297;-23.573;-0.0745644;-0.0782632;2.19564;-60.0776;51.1291;-2.4921;0.0252432;-0.105236;2.05826;-58.1265;49.529;-25.2758;-0.112342;-0.0192468;2.1474;
-60.2038;51.0882;-22.7787;-0.487339;0.0610686;2.07882;-61.1691;53.9589;-2.40796;0.0141231;-0.123971;1.95075;-59.481;52.3649;-24.9059;-0.110778;-0.020924;2.04003;
-61.1978;53.9587;-22.518;-0.46911;0.00893534;1.97825;-61.9136;56.8879;-2.08147;0.0423432;-0.112737;1.84261;-60.6461;55.3516;-24.762;-0.110567;-0.0199864;1.93994;
-62.1107;56.8062;-22.5955;-0.467326;0.0136531;1.87471;-62.6634;60.3186;-51.0287;0.0901187;0.10294;1.72043;-61.4518;58.0972;-25.0852;-0.115861;-0.0199169;1.84346;
-63.1809;59.0192;-20.1184;0.0134395;-0.0145923;1.85638;-62.9146;63.431;-51.6211;0.100782;0.10703;1.61502;-61.9347;60.9629;-25.154;-0.121791;-0.018715;1.74605;
-63.4464;62.341;-20.25;0.0516835;-0.0518107;1.73574;-62.596;66.4967;-52.2503;0.10426;0.123294;1.50596;-62.0853;63.9757;-25.3834;-0.124856;-0.0178049;1.6464;
-63.4929;65.6938;-20.2012;0.0467437;-0.0282204;1.63311;-62.1286;69.6303;-52.4312;0.111125;0.115211;1.41198;-61.9617;66.9943;-25.5233;-0.12256;-0.0189357;1.54986;
-62.6334;69.5273;-21.2598;0.0122332;-0.0174159;1.47825;-60.3279;71.6322;-1.95443;-0.146085;-0.116814;1.3667;-61.5146;70.1362;-25.1147;-0.114097;-0.0239624;1.44786;
-62.0793;72.6149;-21.3657;0.0162069;-0.0178614;1.37854;-59.4099;74.6462;-1.67011;-0.142617;-0.11053;1.26647;-60.7492;73.2677;-24.7676;-0.110771;-0.0254252;1.34572;
-61.0516;75.5467;-20.308;0.0534573;-0.0627837;1.32434;-58.3545;77.573;-1.34984;-0.144361;-0.110347;1.21864;-59.8548;76.2221;-25.3742;-0.111746;-0.0228213;1.29843;
-60.4759;78.901;-21.6083;0.0637738;0.0034485;1.42786;-55.7535;84.8915;-46.3934;-0.0657993;0.0594954;1.26954;-59.3304;79.2585;-25.3897;-0.117085;-0.0233693;1.40967;
-60.2444;82.0018;-26.6189;-0.425903;0.0250445;1.60889;-55.2559;87.9314;-46.7413;-0.0608869;0.0655029;1.41856;-59.1897;82.4256;-25.1978;-0.110257;-0.0241105;1.55942;
-60.7543;85.065;-26.8364;-0.430672;0.0246746;1.74168;-55.2926;91.0899;-46.9508;-0.0705754;0.0612579;1.56411;-59.6189;85.3317;-25.4344;-0.111955;-0.0241876;1.71062;
-61.4932;87.6246;-21.2021;0.0761807;0.000136884;1.87573;-56.0659;94.0498;-47.4712;-0.0926937;0.0549012;1.7421;-60.4709;88.2676;-25.3711;-0.114971;-0.0240993;1.86189;
-61.4746;91.3294;-26.637;-0.240015;0.0560807;2.00217;-56.8272;96.977;-47.6623;-0.0741093;0.0568717;1.88293;-61.8906;91.147;-24.9838;-0.100181;-0.0256953;2.01349;
-63.7907;93.682;-34.7514;-0.0910562;0.0343174;2.24575;-65.2876;99.3728;-9.15744;0.0615515;-0.0827753;2.13171;-63.6432;93.721;-24.4121;-0.0902828;-0.0294897;2.17837;
-65.3353;96.5864;-26.7033;-0.188964;0.0341687;2.3028;-67.3707;101.804;-8.95717;0.0700083;-0.0838765;2.28194;-65.6117;95.9548;-24.4807;-0.0903359;-0.0290758;2.32689;
-67.3942;98.467;-26.9679;-0.195654;0.0480132;2.45001;-69.6496;104.052;-8.75663;0.0667933;-0.0821922;2.42044;-67.9057;98.0325;-24.4353;-0.0840867;-0.0298367;2.45847;
-70.5189;100.363;-32.532;0.058678;0.0324812;2.67298;-72.31;105.72;-8.69058;0.0553221;-0.0733928;2.58881;-70.5232;99.5981;-23.9876;-0.0760668;-0.0316566;2.6217;
-73.2017;101.63;-33.0376;0.0753612;0.050136;2.78519;-75.1888;106.902;-8.47577;0.0791224;-0.0793214;2.74351;-73.3497;100.762;-24.1289;-0.0697917;-0.0311528;2.77112;
-76.0168;102.524;-33.3495;0.0945865;0.044292;2.88745;-78.1061;107.782;-8.53531;0.0568662;-0.0571421;2.88264;-76.3692;101.534;-24.1743;-0.0592787;-0.0296259;2.92117;
-79.1973;102.853;-35.1673;0.0968207;0.0856603;3.04015;-81.2721;107.83;-8.51271;0.0941199;-0.0618862;3.0304;-79.4265;101.84;-24.2735;-0.0545175;-0.0315677;3.07084;
-82.5111;102.753;-34.8435;0.0936612;0.0927397;-3.06993;-87.8871;91.482;-21.6293;-0.411598;0.0385082;-2.91326;-82.4921;101.602;-24.1846;-0.0480102;-0.0327203;-3.06114;
-85.203;102.655;-35.2273;0.127707;0.100753;-2.9686;-90.7363;90.3561;-21.7992;-0.410264;0.0251835;-2.74645;-85.3796;101.095;-24.3881;-0.0561305;-0.0309426;-2.91435;
-88.5056;101.71;-34.7836;0.103355;0.0476822;-2.81249;-93.4139;88.7614;-21.9607;-0.405095;0.0217289;-2.59705;-88.143;100.139;-24.4591;-0.0530283;-0.0326948;-2.76744;
-91.1478;100.399;-35.023;0.0868312;0.0287499;-2.66545;-95.8928;86.8582;-22.1847;-0.400373;0.0185925;-2.44445;-91.0229;98.4337;-24.0009;-0.0452493;-0.0317092;-2.6129;
